INFO [2022-11-15 00:29:12,402] autoreload Watching for file changes with StatReloader
INFO [2022-11-15 03:29:43,018] basehttp "GET / HTTP/1.1" 200 4720
INFO [2022-11-15 03:29:43,040] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:29:44,155] basehttp "GET / HTTP/1.1" 200 4720
INFO [2022-11-15 03:29:44,177] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:29:44,237] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:29:44,244] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:29:44,296] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:29:44,775] basehttp "GET / HTTP/1.1" 200 4720
INFO [2022-11-15 03:29:44,798] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:29:44,858] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:29:44,866] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:29:44,916] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:30:12,609] basehttp "GET / HTTP/1.1" 200 4728
INFO [2022-11-15 03:30:12,626] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:30:12,677] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:30:12,702] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:30:12,758] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:30:22,176] basehttp "GET / HTTP/1.1" 200 4728
INFO [2022-11-15 03:30:22,200] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:30:22,923] basehttp "GET / HTTP/1.1" 200 4728
INFO [2022-11-15 03:30:23,240] basehttp "GET / HTTP/1.1" 200 4728
INFO [2022-11-15 03:31:06,410] basehttp "GET / HTTP/1.1" 200 4968
INFO [2022-11-15 03:31:06,434] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:32:47,246] basehttp "GET / HTTP/1.1" 200 5119
INFO [2022-11-15 03:32:47,262] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:32:47,286] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 304 0
INFO [2022-11-15 03:32:47,291] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:33:01,180] basehttp "GET / HTTP/1.1" 200 5109
INFO [2022-11-15 03:33:01,206] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 304 0
INFO [2022-11-15 03:33:31,711] basehttp "GET / HTTP/1.1" 200 5126
INFO [2022-11-15 03:33:31,727] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:33:31,751] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 304 0
INFO [2022-11-15 03:33:33,059] basehttp "GET / HTTP/1.1" 200 5126
INFO [2022-11-15 03:33:33,075] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:33:33,130] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:33:33,132] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:33:33,139] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:33:33,193] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:33:33,560] basehttp "GET / HTTP/1.1" 200 5126
INFO [2022-11-15 03:33:33,582] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:33:33,628] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:33:33,629] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:33:33,638] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:33:33,688] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:33:33,738] basehttp "GET / HTTP/1.1" 200 5126
INFO [2022-11-15 03:33:33,751] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:33:33,790] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:33:33,795] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:33:33,807] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:33:33,858] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:35:13,716] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:35:13,739] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:35:13,798] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:35:13,804] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:35:13,930] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:35:13,993] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:35:15,422] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:35:15,438] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:35:15,507] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:35:15,514] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:35:15,600] basehttp "GET / HTTP/1.1" 200 5185
INFO [2022-11-15 03:35:15,632] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:35:15,647] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:35:15,699] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:35:15,706] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:35:15,815] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:35:15,872] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:36:36,696] basehttp "GET / HTTP/1.1" 200 5186
INFO [2022-11-15 03:36:36,719] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:36:36,739] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 304 0
INFO [2022-11-15 03:36:38,289] basehttp "GET / HTTP/1.1" 200 5186
INFO [2022-11-15 03:36:38,305] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:36:38,359] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:36:38,368] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:36:38,481] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:36:38,540] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:37:05,256] basehttp "GET / HTTP/1.1" 200 5187
INFO [2022-11-15 03:37:27,335] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:41:30,506] basehttp "GET / HTTP/1.1" 200 5204
INFO [2022-11-15 03:41:30,521] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:41:30,577] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:41:30,582] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:41:32,403] basehttp "GET / HTTP/1.1" 200 5204
INFO [2022-11-15 03:41:32,720] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:41:50,471] basehttp "GET / HTTP/1.1" 200 5196
INFO [2022-11-15 03:41:51,726] basehttp "GET / HTTP/1.1" 200 5196
INFO [2022-11-15 03:41:51,739] basehttp "GET /static/style.css HTTP/1.1" 200 738
INFO [2022-11-15 03:41:51,791] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:41:51,796] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:41:51,913] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:41:51,994] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:47:08,394] basehttp "GET / HTTP/1.1" 200 5204
INFO [2022-11-15 03:47:08,418] basehttp "GET /static/style.css HTTP/1.1" 200 771
INFO [2022-11-15 03:47:08,480] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:47:08,485] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:47:08,625] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:47:08,712] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:47:31,267] basehttp "GET / HTTP/1.1" 200 5204
INFO [2022-11-15 03:47:31,281] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:48:15,052] basehttp "GET / HTTP/1.1" 200 5204
INFO [2022-11-15 03:48:15,065] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:51:05,133] basehttp "GET / HTTP/1.1" 200 5205
INFO [2022-11-15 03:51:05,151] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:51:05,172] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 304 0
INFO [2022-11-15 03:51:05,188] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 304 0
INFO [2022-11-15 03:51:06,668] basehttp "GET / HTTP/1.1" 200 5205
INFO [2022-11-15 03:51:06,687] basehttp "GET /static/style.css HTTP/1.1" 200 771
INFO [2022-11-15 03:51:06,744] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:51:06,752] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:51:06,861] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:51:06,936] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:51:50,321] basehttp "GET / HTTP/1.1" 200 5213
INFO [2022-11-15 03:51:50,334] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:52:03,395] basehttp "GET / HTTP/1.1" 200 5212
INFO [2022-11-15 03:52:12,617] basehttp "GET / HTTP/1.1" 200 5212
INFO [2022-11-15 03:52:13,950] basehttp "GET / HTTP/1.1" 200 5221
INFO [2022-11-15 03:52:13,964] basehttp "GET /static/style.css HTTP/1.1" 200 771
INFO [2022-11-15 03:52:14,023] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:52:14,028] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:52:14,147] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:52:14,234] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:54:11,552] basehttp "GET / HTTP/1.1" 200 5221
INFO [2022-11-15 03:54:11,570] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:54:18,752] basehttp "GET / HTTP/1.1" 200 5226
INFO [2022-11-15 03:54:18,768] basehttp "GET /static/style.css HTTP/1.1" 200 771
INFO [2022-11-15 03:54:18,824] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:54:18,834] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:54:18,971] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:54:19,032] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
WARNING [2022-11-15 03:54:23,267] log Not Found: /favicon.ico
WARNING [2022-11-15 03:54:23,268] basehttp "GET /favicon.ico HTTP/1.1" 404 3284
INFO [2022-11-15 03:56:00,397] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:56:22,299] basehttp "GET / HTTP/1.1" 200 5226
INFO [2022-11-15 03:56:22,316] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 03:56:22,367] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:56:22,377] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:56:22,508] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:56:22,614] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:56:23,044] basehttp "GET / HTTP/1.1" 200 5226
INFO [2022-11-15 03:56:23,060] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 03:56:23,112] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:56:23,120] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:56:23,228] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:56:23,308] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:56:23,373] basehttp "GET / HTTP/1.1" 200 5226
INFO [2022-11-15 03:56:23,392] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 03:56:23,447] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 03:56:23,452] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 03:56:23,566] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 03:56:23,648] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 03:57:20,898] basehttp "GET / HTTP/1.1" 200 5226
INFO [2022-11-15 03:57:20,916] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 03:58:06,316] basehttp "GET / HTTP/1.1" 200 5242
INFO [2022-11-15 03:58:06,338] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 04:00:30,074] basehttp "GET / HTTP/1.1" 200 5266
INFO [2022-11-15 04:00:30,092] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:00:30,146] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:00:30,152] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:00:30,834] basehttp "GET / HTTP/1.1" 200 5266
INFO [2022-11-15 04:00:30,852] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:00:30,904] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:00:30,909] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:00:31,275] basehttp "GET / HTTP/1.1" 200 5266
INFO [2022-11-15 04:00:31,290] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:00:31,346] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:00:31,351] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:00:31,962] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:00:32,079] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:17:38,681] basehttp "GET / HTTP/1.1" 200 5264
INFO [2022-11-15 04:17:38,698] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 04:17:38,735] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 304 0
INFO [2022-11-15 04:17:38,738] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 304 0
INFO [2022-11-15 04:17:38,838] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 304 0
INFO [2022-11-15 04:18:51,931] basehttp "GET / HTTP/1.1" 200 5264
INFO [2022-11-15 04:18:51,955] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:18:52,010] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:18:52,015] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:18:53,789] basehttp "GET / HTTP/1.1" 200 5264
INFO [2022-11-15 04:18:53,806] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:18:53,856] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:18:53,863] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:18:54,006] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:18:54,106] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:19:23,875] basehttp "GET / HTTP/1.1" 200 5264
INFO [2022-11-15 04:19:23,891] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:19:23,954] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:19:23,959] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:19:24,115] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:19:24,199] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:20:37,236] basehttp "GET / HTTP/1.1" 200 5267
INFO [2022-11-15 04:20:37,251] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:20:37,309] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:20:37,315] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:20:37,458] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:20:37,557] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:21:56,137] basehttp "GET / HTTP/1.1" 200 5261
INFO [2022-11-15 04:21:56,153] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:21:56,207] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:21:56,213] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:21:56,375] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:21:56,473] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:22:18,237] basehttp "GET / HTTP/1.1" 200 5241
INFO [2022-11-15 04:22:18,259] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:22:18,316] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:22:18,321] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:22:18,454] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:22:18,552] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:22:43,200] basehttp "GET / HTTP/1.1" 200 5373
INFO [2022-11-15 04:22:43,224] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:22:43,289] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:22:43,293] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:22:43,446] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:22:43,537] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:23:55,233] basehttp "GET / HTTP/1.1" 200 5632
INFO [2022-11-15 04:24:08,442] basehttp "GET / HTTP/1.1" 200 5632
INFO [2022-11-15 04:24:08,462] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:24:08,515] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:24:08,518] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:24:08,620] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:24:08,698] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:24:09,238] basehttp "GET / HTTP/1.1" 200 5632
INFO [2022-11-15 04:24:09,256] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:24:09,301] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:24:09,305] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:24:09,419] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:24:09,506] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:24:21,234] basehttp "GET / HTTP/1.1" 200 5609
INFO [2022-11-15 04:24:21,252] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:24:21,297] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:24:21,301] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:24:21,431] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:24:21,504] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:24:38,907] basehttp "GET / HTTP/1.1" 200 5630
INFO [2022-11-15 04:24:38,926] basehttp "GET /static/style.css HTTP/1.1" 200 790
INFO [2022-11-15 04:24:38,969] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:24:38,972] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:24:39,092] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:24:39,171] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:30:58,328] basehttp "GET / HTTP/1.1" 200 5631
INFO [2022-11-15 04:30:58,351] basehttp "GET /static/style.css HTTP/1.1" 200 923
INFO [2022-11-15 04:30:58,375] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 304 0
INFO [2022-11-15 04:31:00,308] basehttp "GET / HTTP/1.1" 200 5631
INFO [2022-11-15 04:31:00,337] basehttp "GET /static/style.css HTTP/1.1" 200 923
INFO [2022-11-15 04:31:00,388] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:31:00,392] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:31:00,496] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:31:00,567] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:31:27,524] basehttp "GET / HTTP/1.1" 200 6225
INFO [2022-11-15 04:31:27,549] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 04:31:54,676] basehttp "GET / HTTP/1.1" 200 6225
INFO [2022-11-15 04:31:54,692] basehttp "GET /static/style.css HTTP/1.1" 200 924
INFO [2022-11-15 04:31:56,134] basehttp "GET / HTTP/1.1" 200 6225
INFO [2022-11-15 04:31:56,146] basehttp "GET /static/style.css HTTP/1.1" 200 924
INFO [2022-11-15 04:31:56,196] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:31:56,208] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:31:56,356] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:31:56,436] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:31:57,002] basehttp "GET / HTTP/1.1" 200 6225
INFO [2022-11-15 04:31:57,016] basehttp "GET /static/style.css HTTP/1.1" 200 924
INFO [2022-11-15 04:31:57,071] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:31:57,075] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:31:57,235] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:31:57,314] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:32:09,298] basehttp "GET / HTTP/1.1" 200 6225
INFO [2022-11-15 04:32:09,322] basehttp "GET /static/style.css HTTP/1.1" 200 915
INFO [2022-11-15 04:32:09,377] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:32:09,382] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:32:09,535] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:32:09,538] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:32:09,631] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:33:04,752] basehttp "GET / HTTP/1.1" 200 6225
INFO [2022-11-15 04:33:04,772] basehttp "GET /static/style.css HTTP/1.1" 200 943
INFO [2022-11-15 04:33:04,955] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 304 0
INFO [2022-11-15 04:33:37,821] basehttp "GET / HTTP/1.1" 200 6210
INFO [2022-11-15 04:33:37,846] basehttp "GET /static/style.css HTTP/1.1" 200 943
INFO [2022-11-15 04:33:37,900] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:33:37,906] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:33:38,100] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:33:38,101] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:33:38,193] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:35:02,972] basehttp "GET / HTTP/1.1" 200 6216
INFO [2022-11-15 04:35:02,988] basehttp "GET /static/style.css HTTP/1.1" 200 943
INFO [2022-11-15 04:35:03,042] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:35:03,056] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
